Customer_ID,Join_Date,Plan_Type,MRR,Support_Tickets_Per_Month,Feature_Usage_Score,Tenure_Months,Churned
CUST-1382,2025-04-15,Startup (Monthly),5000,1,81.7,8,1
CUST-1383,2024-04-27,Startup (Monthly),5000,2,57.0,12,1
CUST-1384,2025-04-30,Enterprise (Annual),25000,2,43.9,8,0
CUST-1385,2025-08-27,Enterprise (Annual),25000,3,45.3,4,0
CUST-1386,2024-09-08,Enterprise (Annual),25000,0,18.7,1,1
CUST-1387,2024-12-08,Startup (Monthly),5000,2,65.5,12,0
CUST-1388,2025-12-21,Startup (Monthly),5000,3,60.5,1,0
CUST-1389,2025-01-18,Enterprise (Annual),25000,3,63.6,11,0
CUST-1390,2025-09-08,Startup (Monthly),5000,4,40.8,3,0
CUST-1391,2024-02-05,Startup (Monthly),5000,4,42.6,19,1
CUST-1392,2023-09-22,Startup (Monthly),5000,3,82.0,3,1
CUST-1393,2023-07-08,Enterprise (Annual),25000,3,78.2,30,0
CUST-1394,2025-10-20,Startup (Monthly),5000,1,100.0,2,0
CUST-1395,2025-10-19,Startup (Monthly),5000,1,60.3,2,0
CUST-1396,2023-09-14,Startup (Monthly),5000,1,81.7,15,1
CUST-1397,2024-07-10,Startup (Monthly),5000,2,27.2,4,1
CUST-1398,2024-04-15,Startup (Monthly),5000,4,71.2,20,0
CUST-1399,2023-09-19,Startup (Monthly),5000,5,65.0,7,1
CUST-1400,2023-06-28,Enterprise (Annual),25000,2,95.4,30,0
CUST-1401,2023-06-01,Startup (Monthly),5000,4,85.7,11,1
CUST-1402,2024-12-27,Enterprise (Annual),25000,2,89.2,12,0
CUST-1403,2024-11-15,Enterprise (Annual),25000,1,47.5,13,0
CUST-1404,2023-09-03,Startup (Monthly),5000,0,9.4,1,1
CUST-1405,2024-04-10,Startup (Monthly),5000,2,56.6,1,1
CUST-1406,2023-06-27,Startup (Monthly),5000,1,70.3,30,0
CUST-1407,2024-03-06,Startup (Monthly),5000,4,63.4,22,0
CUST-1408,2024-02-05,Startup (Monthly),5000,2,49.4,2,1
CUST-1409,2023-06-17,Startup (Monthly),5000,5,32.9,1,1
CUST-1410,2025-01-25,Startup (Monthly),5000,1,51.4,6,1
CUST-1411,2025-09-07,Enterprise (Annual),25000,5,58.2,3,0
CUST-1412,2024-01-15,Startup (Monthly),5000,2,83.6,6,1
CUST-1413,2025-10-29,Startup (Monthly),5000,6,56.7,2,0
CUST-1414,2023-02-14,Startup (Monthly),5000,3,66.2,9,1
CUST-1415,2024-04-12,Startup (Monthly),5000,2,61.4,20,0
CUST-1416,2024-12-05,Startup (Monthly),5000,0,62.1,13,0
CUST-1417,2023-03-27,Startup (Monthly),5000,0,62.1,4,1
CUST-1418,2023-09-15,Startup (Monthly),5000,2,83.8,1,1
CUST-1419,2024-08-14,Startup (Monthly),5000,1,63.3,15,1
CUST-1420,2025-02-12,Startup (Monthly),5000,3,79.5,10,0
CUST-1421,2023-06-22,Startup (Monthly),5000,0,33.5,30,0
CUST-1422,2023-02-17,Startup (Monthly),5000,1,39.6,16,1
CUST-1423,2025-09-10,Startup (Monthly),5000,4,86.5,3,1
CUST-1424,2023-08-01,Startup (Monthly),5000,3,77.6,5,1
CUST-1425,2023-07-29,Enterprise (Annual),25000,1,79.5,29,0
CUST-1426,2023-08-28,Startup (Monthly),5000,2,73.1,15,1
CUST-1427,2023-06-23,Startup (Monthly),5000,5,32.1,3,1
CUST-1428,2024-06-05,Startup (Monthly),5000,1,46.6,7,1
CUST-1429,2023-06-12,Startup (Monthly),5000,0,51.1,4,1
CUST-1430,2023-04-11,Startup (Monthly),5000,4,77.0,5,1
CUST-1431,2024-12-26,Startup (Monthly),5000,1,81.6,12,0
CUST-1432,2025-04-11,Enterprise (Annual),25000,5,42.7,8,0
CUST-1433,2025-03-07,Startup (Monthly),5000,4,90.3,10,0
CUST-1434,2023-05-15,Startup (Monthly),5000,0,47.8,18,1
CUST-1435,2024-07-16,Startup (Monthly),5000,1,100.0,2,1
CUST-1436,2023-10-01,Enterprise (Annual),25000,2,44.7,19,1
CUST-1437,2025-07-30,Enterprise (Annual),25000,0,62.3,5,0
CUST-1438,2025-07-10,Startup (Monthly),5000,1,70.4,5,0
CUST-1439,2025-10-21,Startup (Monthly),5000,0,100.0,2,0
CUST-1440,2024-03-21,Startup (Monthly),5000,1,45.0,19,1
CUST-1441,2025-03-22,Startup (Monthly),5000,3,38.8,9,0
CUST-1442,2023-09-19,Enterprise (Annual),25000,0,61.3,27,0
CUST-1443,2023-04-15,Startup (Monthly),5000,1,64.0,3,1
CUST-1444,2024-12-12,Startup (Monthly),5000,1,85.1,12,0
CUST-1445,2025-03-13,Startup (Monthly),5000,1,70.6,8,1
CUST-1446,2024-11-20,Startup (Monthly),5000,1,60.5,13,0
CUST-1447,2023-09-19,Startup (Monthly),5000,0,68.4,27,0
CUST-1448,2024-02-10,Enterprise (Annual),25000,3,45.3,23,0
CUST-1449,2024-12-18,Startup (Monthly),5000,2,57.2,6,1
CUST-1450,2024-11-22,Enterprise (Annual),25000,1,67.9,13,0
CUST-1451,2024-06-25,Startup (Monthly),5000,1,62.2,18,0
CUST-1452,2024-01-29,Startup (Monthly),5000,2,71.2,4,1
CUST-1453,2023-11-06,Startup (Monthly),5000,3,31.4,1,1
CUST-1454,2023-05-23,Startup (Monthly),5000,1,61.1,6,1
CUST-1455,2025-04-16,Startup (Monthly),5000,1,63.6,5,1
CUST-1456,2023-09-25,Enterprise (Annual),25000,3,70.1,27,0
CUST-1457,2025-04-24,Enterprise (Annual),25000,1,89.3,8,0
CUST-1458,2024-03-01,Startup (Monthly),5000,3,21.9,2,1
CUST-1459,2024-09-05,Startup (Monthly),5000,0,35.7,6,1
CUST-1460,2024-07-19,Startup (Monthly),5000,1,57.3,17,0
CUST-1461,2023-01-17,Startup (Monthly),5000,0,55.3,1,1
CUST-1462,2025-06-12,Startup (Monthly),5000,3,10.1,6,0
CUST-1463,2024-03-12,Startup (Monthly),5000,2,65.4,20,1
CUST-1464,2023-10-10,Enterprise (Annual),25000,2,89.0,27,0
CUST-1465,2023-01-22,Startup (Monthly),5000,2,56.1,1,1
CUST-1466,2025-02-09,Startup (Monthly),5000,1,73.7,10,0
CUST-1467,2023-01-12,Startup (Monthly),5000,2,50.2,36,0
CUST-1468,2025-10-07,Startup (Monthly),5000,3,88.3,2,0
CUST-1469,2023-08-20,Startup (Monthly),5000,1,62.3,7,1
CUST-1470,2023-05-20,Enterprise (Annual),25000,3,66.5,26,1
CUST-1471,2023-01-26,Startup (Monthly),5000,2,64.2,8,1
CUST-1472,2023-12-30,Startup (Monthly),5000,2,70.2,19,1
CUST-1473,2025-08-26,Enterprise (Annual),25000,0,65.8,4,0
CUST-1474,2024-01-12,Enterprise (Annual),25000,2,63.1,24,0
CUST-1475,2023-09-21,Enterprise (Annual),25000,4,22.3,3,1
CUST-1476,2024-06-14,Startup (Monthly),5000,2,87.4,11,1
CUST-1477,2025-04-09,Enterprise (Annual),25000,0,55.3,8,0
CUST-1478,2023-01-31,Startup (Monthly),5000,3,61.2,9,1
CUST-1479,2025-12-06,Startup (Monthly),5000,2,53.1,1,0
CUST-1480,2025-03-10,Enterprise (Annual),25000,1,73.8,9,0
CUST-1481,2025-11-01,Startup (Monthly),5000,2,71.3,2,0
CUST-1482,2024-09-17,Startup (Monthly),5000,2,63.0,14,1
CUST-1483,2024-12-30,Startup (Monthly),5000,1,83.2,12,0
CUST-1484,2023-05-27,Startup (Monthly),5000,2,72.9,5,1
CUST-1485,2025-03-19,Startup (Monthly),5000,0,39.0,9,0
CUST-1486,2024-09-04,Startup (Monthly),5000,1,53.0,7,1
CUST-1487,2023-02-18,Startup (Monthly),5000,2,88.9,32,1
CUST-1488,2023-08-24,Startup (Monthly),5000,1,54.6,6,1
CUST-1489,2023-06-28,Startup (Monthly),5000,1,76.3,13,1
CUST-1490,2025-06-18,Startup (Monthly),5000,2,70.6,6,0
CUST-1491,2024-08-27,Startup (Monthly),5000,2,76.4,16,0
CUST-1492,2024-11-24,Enterprise (Annual),25000,4,88.1,8,1
CUST-1493,2024-12-29,Startup (Monthly),5000,1,82.1,1,1
CUST-1494,2024-11-07,Startup (Monthly),5000,5,56.2,3,1
CUST-1495,2024-10-24,Startup (Monthly),5000,1,35.3,14,0
CUST-1496,2025-02-13,Startup (Monthly),5000,3,78.2,7,1
CUST-1497,2023-02-28,Startup (Monthly),5000,5,56.7,1,1
CUST-1498,2024-09-05,Enterprise (Annual),25000,3,34.1,3,1
CUST-1499,2025-05-31,Enterprise (Annual),25000,3,35.0,7,0
CUST-1500,2023-04-29,Startup (Monthly),5000,3,49.2,17,1
CUST-1501,2025-05-07,Enterprise (Annual),25000,2,41.8,7,0
CUST-1502,2025-08-27,Startup (Monthly),5000,1,37.0,4,0
CUST-1503,2023-10-28,Startup (Monthly),5000,2,97.5,23,1
CUST-1504,2024-04-20,Startup (Monthly),5000,4,37.3,4,1
CUST-1505,2024-07-08,Startup (Monthly),5000,3,90.2,18,0
CUST-1506,2025-02-24,Startup (Monthly),5000,2,19.3,1,1
CUST-1507,2025-09-12,Enterprise (Annual),25000,2,87.7,3,0
CUST-1508,2023-10-12,Startup (Monthly),5000,1,28.1,2,1
CUST-1509,2024-10-20,Enterprise (Annual),25000,3,65.0,14,0
CUST-1510,2025-06-04,Startup (Monthly),5000,0,100.0,7,0
CUST-1511,2025-07-12,Enterprise (Annual),25000,3,100.0,5,0
CUST-1512,2025-02-04,Enterprise (Annual),25000,1,41.1,11,0
CUST-1513,2025-10-13,Enterprise (Annual),25000,0,51.9,1,1
CUST-1514,2023-12-19,Startup (Monthly),5000,1,67.2,4,1
CUST-1515,2023-09-09,Startup (Monthly),5000,2,69.8,28,0
CUST-1516,2023-10-18,Startup (Monthly),5000,6,70.5,9,1
CUST-1517,2025-09-01,Startup (Monthly),5000,0,57.7,4,0
CUST-1518,2023-09-14,Enterprise (Annual),25000,1,24.4,1,1
CUST-1519,2024-04-22,Enterprise (Annual),25000,3,46.1,20,0
CUST-1520,2025-06-23,Startup (Monthly),5000,2,36.4,6,0
CUST-1521,2024-04-10,Startup (Monthly),5000,0,38.2,21,0
CUST-1522,2023-07-18,Startup (Monthly),5000,4,50.1,18,1
CUST-1523,2025-09-24,Enterprise (Annual),25000,1,52.5,3,0
CUST-1524,2025-01-01,Enterprise (Annual),25000,3,61.0,12,0
CUST-1525,2023-04-12,Startup (Monthly),5000,0,58.1,33,0
CUST-1526,2023-10-10,Enterprise (Annual),25000,1,65.3,27,0
CUST-1527,2024-04-25,Enterprise (Annual),25000,3,75.2,20,0
CUST-1528,2025-07-01,Startup (Monthly),5000,2,43.5,6,0
CUST-1529,2023-05-18,Enterprise (Annual),25000,4,79.0,31,0
CUST-1530,2023-08-12,Enterprise (Annual),25000,4,100.0,7,1
CUST-1531,2025-03-28,Startup (Monthly),5000,1,36.4,4,1
CUST-1532,2024-01-05,Startup (Monthly),5000,5,27.3,1,1
CUST-1533,2025-10-12,Startup (Monthly),5000,1,79.1,2,0
CUST-1534,2025-07-12,Startup (Monthly),5000,3,81.5,5,0
CUST-1535,2023-04-13,Enterprise (Annual),25000,2,54.7,33,0
CUST-1536,2024-02-27,Startup (Monthly),5000,4,88.2,4,1
CUST-1537,2025-03-29,Enterprise (Annual),25000,2,68.6,9,0
CUST-1538,2025-04-22,Startup (Monthly),5000,2,90.8,7,1
CUST-1539,2025-07-27,Enterprise (Annual),25000,1,85.6,5,0
CUST-1540,2023-05-27,Startup (Monthly),5000,3,42.6,2,1
CUST-1541,2023-10-13,Startup (Monthly),5000,3,60.5,20,1
CUST-1542,2024-04-11,Startup (Monthly),5000,1,54.6,21,0
CUST-1543,2024-11-21,Enterprise (Annual),25000,3,79.0,13,0
CUST-1544,2024-07-31,Enterprise (Annual),25000,6,98.7,5,1
CUST-1545,2025-03-25,Enterprise (Annual),25000,2,59.6,9,0
CUST-1546,2023-02-09,Startup (Monthly),5000,4,50.5,8,1
CUST-1547,2024-10-24,Enterprise (Annual),25000,0,48.8,13,1
CUST-1548,2025-04-07,Startup (Monthly),5000,4,78.4,8,1
CUST-1549,2023-06-10,Startup (Monthly),5000,3,55.0,24,1
CUST-1550,2025-03-13,Startup (Monthly),5000,4,57.9,7,1
CUST-1551,2024-12-20,Startup (Monthly),5000,0,15.7,2,1
CUST-1552,2024-04-02,Enterprise (Annual),25000,2,46.7,21,0
CUST-1553,2024-05-19,Enterprise (Annual),25000,4,48.2,3,1
CUST-1554,2023-06-22,Startup (Monthly),5000,1,75.5,10,1
CUST-1555,2024-08-29,Startup (Monthly),5000,1,73.9,16,0
CUST-1556,2025-03-23,Enterprise (Annual),25000,3,56.4,9,0
CUST-1557,2024-07-18,Enterprise (Annual),25000,2,60.4,17,0
CUST-1558,2023-04-29,Enterprise (Annual),25000,3,77.0,32,0
CUST-1559,2023-02-16,Startup (Monthly),5000,2,41.3,10,1
CUST-1560,2023-12-14,Enterprise (Annual),25000,1,75.3,24,0
CUST-1561,2025-12-05,Startup (Monthly),5000,6,5.9,1,0
CUST-1562,2024-08-02,Startup (Monthly),5000,3,62.3,17,0
CUST-1563,2023-10-18,Startup (Monthly),5000,2,74.3,10,1
CUST-1564,2024-12-13,Enterprise (Annual),25000,4,53.2,12,0
CUST-1565,2025-09-25,Enterprise (Annual),25000,1,75.9,3,0
CUST-1566,2024-03-13,Startup (Monthly),5000,4,32.0,7,1
CUST-1567,2024-01-02,Startup (Monthly),5000,1,89.4,4,1
CUST-1568,2025-09-18,Startup (Monthly),5000,0,38.7,2,1
CUST-1569,2025-09-10,Startup (Monthly),5000,6,30.2,1,1
CUST-1570,2025-03-30,Startup (Monthly),5000,2,82.2,6,1
CUST-1571,2023-03-26,Startup (Monthly),5000,2,43.6,12,1
CUST-1572,2024-05-01,Startup (Monthly),5000,2,60.7,4,1
CUST-1573,2023-08-22,Enterprise (Annual),25000,3,40.0,28,0
CUST-1574,2023-11-04,Startup (Monthly),5000,3,62.4,5,1
CUST-1575,2023-05-08,Enterprise (Annual),25000,1,6.7,1,1
CUST-1576,2023-12-02,Startup (Monthly),5000,2,21.8,9,1
CUST-1577,2024-11-16,Startup (Monthly),5000,3,54.5,5,1
CUST-1578,2024-07-15,Startup (Monthly),5000,1,37.0,10,1
CUST-1579,2025-05-12,Enterprise (Annual),25000,1,84.4,6,1
CUST-1580,2024-12-23,Startup (Monthly),5000,1,99.4,2,1
CUST-1581,2024-05-20,Startup (Monthly),5000,3,26.6,4,1
CUST-1582,2024-05-16,Startup (Monthly),5000,0,68.4,2,1
CUST-1583,2024-11-04,Startup (Monthly),5000,2,65.1,14,0
CUST-1584,2025-01-06,Startup (Monthly),5000,2,64.0,12,0
CUST-1585,2024-02-08,Startup (Monthly),5000,3,47.0,15,1
CUST-1586,2024-04-20,Startup (Monthly),5000,5,72.0,1,1
CUST-1587,2024-04-15,Startup (Monthly),5000,3,44.5,20,0
CUST-1588,2025-04-11,Startup (Monthly),5000,1,57.3,8,0
CUST-1589,2024-01-31,Enterprise (Annual),25000,2,72.0,13,1
CUST-1590,2023-06-02,Enterprise (Annual),25000,2,79.8,31,0
CUST-1591,2025-06-30,Startup (Monthly),5000,2,79.8,6,1
CUST-1592,2024-09-29,Startup (Monthly),5000,3,72.4,14,1
CUST-1593,2025-10-03,Enterprise (Annual),25000,4,34.3,3,0
CUST-1594,2025-09-20,Startup (Monthly),5000,1,80.3,3,0
CUST-1595,2023-04-16,Enterprise (Annual),25000,4,39.2,33,0
CUST-1596,2023-03-23,Startup (Monthly),5000,0,68.1,5,1
CUST-1597,2025-04-14,Enterprise (Annual),25000,3,59.2,8,0
CUST-1598,2023-10-27,Startup (Monthly),5000,4,33.0,13,1
CUST-1599,2023-11-24,Startup (Monthly),5000,1,42.7,1,1
CUST-1600,2025-11-26,Startup (Monthly),5000,4,88.2,1,1
CUST-1601,2024-10-17,Enterprise (Annual),25000,2,45.8,14,0
CUST-1602,2025-12-16,Enterprise (Annual),25000,3,36.3,1,0
CUST-1603,2025-06-18,Startup (Monthly),5000,4,60.9,6,0
CUST-1604,2025-02-08,Startup (Monthly),5000,2,37.5,10,1
CUST-1605,2024-06-21,Startup (Monthly),5000,1,10.4,6,1
CUST-1606,2024-11-25,Startup (Monthly),5000,6,44.5,2,1
CUST-1607,2025-11-20,Startup (Monthly),5000,0,67.1,1,0
CUST-1608,2023-06-08,Startup (Monthly),5000,3,78.2,4,1
CUST-1609,2024-08-11,Startup (Monthly),5000,1,58.6,16,0
CUST-1610,2024-11-24,Enterprise (Annual),25000,1,36.9,13,0
CUST-1611,2025-08-22,Startup (Monthly),5000,1,68.0,4,0
CUST-1612,2025-07-17,Startup (Monthly),5000,2,47.4,5,0
CUST-1613,2023-11-18,Enterprise (Annual),25000,1,97.6,25,0
CUST-1614,2024-08-20,Enterprise (Annual),25000,2,57.4,16,1
CUST-1615,2024-02-26,Startup (Monthly),5000,2,28.2,6,1
CUST-1616,2024-09-25,Startup (Monthly),5000,2,61.4,2,1
CUST-1617,2023-12-01,Startup (Monthly),5000,0,49.3,8,1
CUST-1618,2023-08-05,Startup (Monthly),5000,2,45.0,23,1
CUST-1619,2025-12-05,Startup (Monthly),5000,2,40.5,1,0
CUST-1620,2023-08-07,Startup (Monthly),5000,1,49.8,11,1
CUST-1621,2023-01-28,Startup (Monthly),5000,2,76.6,1,1
CUST-1622,2025-11-20,Startup (Monthly),5000,6,64.7,1,1
CUST-1623,2025-07-01,Startup (Monthly),5000,2,64.7,3,1
CUST-1624,2025-11-06,Startup (Monthly),5000,0,27.2,1,0
CUST-1625,2025-08-08,Startup (Monthly),5000,4,61.4,4,1
CUST-1626,2025-10-05,Enterprise (Annual),25000,1,31.5,2,0
CUST-1627,2024-04-26,Startup (Monthly),5000,3,36.0,11,1
CUST-1628,2023-06-27,Startup (Monthly),5000,2,70.3,19,1
CUST-1629,2023-05-12,Startup (Monthly),5000,1,76.2,9,1
CUST-1630,2023-08-23,Startup (Monthly),5000,4,51.4,28,0
CUST-1631,2024-08-08,Startup (Monthly),5000,0,52.1,5,1
CUST-1632,2025-07-24,Startup (Monthly),5000,3,68.7,5,0
CUST-1633,2025-05-06,Startup (Monthly),5000,1,53.3,8,0
CUST-1634,2025-02-04,Enterprise (Annual),25000,2,69.0,11,0
CUST-1635,2024-07-06,Startup (Monthly),5000,3,71.4,3,1
CUST-1636,2024-07-20,Startup (Monthly),5000,2,75.7,3,1
CUST-1637,2025-10-11,Startup (Monthly),5000,0,50.5,2,0
CUST-1638,2025-04-21,Startup (Monthly),5000,1,66.0,8,0
CUST-1639,2023-08-09,Enterprise (Annual),25000,1,65.8,29,0
CUST-1640,2024-12-24,Startup (Monthly),5000,0,58.2,12,0
CUST-1641,2025-11-18,Enterprise (Annual),25000,1,43.9,1,0
CUST-1642,2023-03-14,Startup (Monthly),5000,2,88.7,20,1
CUST-1643,2023-04-06,Startup (Monthly),5000,4,23.5,3,1
CUST-1644,2024-03-28,Startup (Monthly),5000,3,51.3,8,1
CUST-1645,2024-04-12,Enterprise (Annual),25000,2,22.4,2,1
CUST-1646,2024-01-25,Enterprise (Annual),25000,2,78.6,6,1
CUST-1647,2023-11-21,Startup (Monthly),5000,1,100.0,25,1
CUST-1648,2025-10-18,Startup (Monthly),5000,0,79.3,2,0
CUST-1649,2023-02-09,Enterprise (Annual),25000,1,74.4,2,1
CUST-1650,2023-08-24,Startup (Monthly),5000,0,84.5,28,0
CUST-1651,2025-08-30,Startup (Monthly),5000,2,44.4,4,1
CUST-1652,2023-09-28,Enterprise (Annual),25000,2,67.9,27,1
CUST-1653,2023-10-15,Enterprise (Annual),25000,1,45.4,19,1
CUST-1654,2023-03-12,Startup (Monthly),5000,3,60.6,8,1
CUST-1655,2023-11-15,Startup (Monthly),5000,3,60.1,9,1
CUST-1656,2024-03-23,Enterprise (Annual),25000,0,63.1,21,0
CUST-1657,2023-08-24,Startup (Monthly),5000,3,26.9,6,1
CUST-1658,2023-11-11,Startup (Monthly),5000,1,20.9,4,1
CUST-1659,2023-10-19,Startup (Monthly),5000,1,40.3,26,0
CUST-1660,2024-05-26,Startup (Monthly),5000,6,57.5,2,1
CUST-1661,2023-11-12,Startup (Monthly),5000,0,50.4,17,1
CUST-1662,2024-10-27,Startup (Monthly),5000,3,44.1,14,0
CUST-1663,2023-02-15,Startup (Monthly),5000,2,94.9,23,1
CUST-1664,2025-07-16,Startup (Monthly),5000,3,100.0,5,0
CUST-1665,2024-08-04,Startup (Monthly),5000,3,33.0,9,1
CUST-1666,2024-08-04,Startup (Monthly),5000,1,75.9,15,1
CUST-1667,2023-01-01,Startup (Monthly),5000,1,81.1,12,1
CUST-1668,2025-01-29,Startup (Monthly),5000,3,44.4,11,0
CUST-1669,2024-08-31,Startup (Monthly),5000,4,64.1,1,1
CUST-1670,2024-01-09,Startup (Monthly),5000,2,73.1,9,1
CUST-1671,2025-07-27,Startup (Monthly),5000,3,70.6,5,1
CUST-1672,2025-07-06,Startup (Monthly),5000,5,55.4,5,0
CUST-1673,2025-01-21,Startup (Monthly),5000,4,36.3,11,0
CUST-1674,2025-11-08,Startup (Monthly),5000,2,78.6,1,0
CUST-1675,2024-11-24,Startup (Monthly),5000,2,28.4,4,1
CUST-1676,2023-03-06,Startup (Monthly),5000,0,61.1,12,1
CUST-1677,2025-03-06,Startup (Monthly),5000,3,41.0,2,1
CUST-1678,2024-04-25,Startup (Monthly),5000,2,56.9,6,1
CUST-1679,2024-10-14,Enterprise (Annual),25000,2,68.5,14,0
CUST-1680,2024-03-02,Startup (Monthly),5000,2,79.2,22,0
CUST-1681,2023-05-20,Startup (Monthly),5000,2,84.4,20,1
CUST-1682,2025-02-15,Enterprise (Annual),25000,2,100.0,10,0
CUST-1683,2025-04-03,Startup (Monthly),5000,0,44.3,9,0
CUST-1684,2025-08-19,Startup (Monthly),5000,1,54.4,4,1
CUST-1685,2024-07-17,Startup (Monthly),5000,1,53.4,9,1
CUST-1686,2025-06-23,Enterprise (Annual),25000,0,32.0,6,0
CUST-1687,2023-07-06,Startup (Monthly),5000,0,31.3,17,1
CUST-1688,2025-05-25,Startup (Monthly),5000,3,75.4,7,0
CUST-1689,2025-07-12,Enterprise (Annual),25000,0,68.1,5,0
CUST-1690,2024-02-28,Enterprise (Annual),25000,2,41.2,22,0
CUST-1691,2024-08-30,Enterprise (Annual),25000,2,53.9,2,1
CUST-1692,2025-02-11,Enterprise (Annual),25000,0,75.1,10,0
CUST-1693,2025-08-21,Startup (Monthly),5000,6,86.2,3,1
CUST-1694,2023-04-11,Enterprise (Annual),25000,1,33.4,12,1
CUST-1695,2023-07-29,Enterprise (Annual),25000,2,96.4,29,0
CUST-1696,2023-04-07,Startup (Monthly),5000,0,62.7,31,1
CUST-1697,2025-01-03,Enterprise (Annual),25000,2,77.3,12,0
CUST-1698,2024-06-27,Enterprise (Annual),25000,2,84.2,10,1
CUST-1699,2023-05-16,Startup (Monthly),5000,2,41.7,5,1
CUST-1700,2023-02-07,Startup (Monthly),5000,0,69.2,3,1
CUST-1701,2025-10-26,Startup (Monthly),5000,2,32.7,2,0
CUST-1702,2023-05-25,Enterprise (Annual),25000,1,72.9,21,1
CUST-1703,2024-04-30,Startup (Monthly),5000,3,43.2,2,1
CUST-1704,2024-06-08,Enterprise (Annual),25000,1,22.1,7,1
CUST-1705,2023-07-25,Startup (Monthly),5000,3,47.4,3,1
CUST-1706,2025-02-15,Startup (Monthly),5000,0,75.2,4,1
CUST-1707,2023-08-22,Startup (Monthly),5000,2,33.1,8,1
CUST-1708,2023-09-26,Startup (Monthly),5000,1,66.1,11,1
CUST-1709,2023-09-05,Startup (Monthly),5000,1,61.5,28,1
CUST-1710,2025-01-27,Startup (Monthly),5000,3,59.0,11,0
CUST-1711,2024-01-16,Enterprise (Annual),25000,4,36.1,23,0
CUST-1712,2025-07-13,Startup (Monthly),5000,5,23.6,3,1
CUST-1713,2024-05-27,Startup (Monthly),5000,1,49.6,13,1
CUST-1714,2025-06-20,Startup (Monthly),5000,0,37.3,6,0
CUST-1715,2025-07-18,Startup (Monthly),5000,4,86.9,5,0
CUST-1716,2024-02-19,Startup (Monthly),5000,1,30.3,6,1
CUST-1717,2025-03-23,Startup (Monthly),5000,3,76.9,9,0
CUST-1718,2023-08-04,Startup (Monthly),5000,1,69.6,2,1
CUST-1719,2023-12-10,Enterprise (Annual),25000,1,22.1,9,1
CUST-1720,2025-07-28,Startup (Monthly),5000,1,66.7,5,0
CUST-1721,2024-03-28,Enterprise (Annual),25000,2,83.9,21,0
CUST-1722,2025-03-10,Startup (Monthly),5000,2,70.7,4,1
CUST-1723,2025-01-26,Startup (Monthly),5000,1,61.2,11,0
CUST-1724,2023-03-22,Enterprise (Annual),25000,3,71.4,33,0
CUST-1725,2023-11-02,Startup (Monthly),5000,3,61.9,7,1
CUST-1726,2023-07-10,Startup (Monthly),5000,0,81.8,2,1
CUST-1727,2023-01-28,Enterprise (Annual),25000,5,23.3,1,1
CUST-1728,2024-07-06,Startup (Monthly),5000,2,51.0,10,1
CUST-1729,2025-09-09,Enterprise (Annual),25000,1,52.5,3,0
CUST-1730,2024-02-04,Startup (Monthly),5000,2,26.1,10,1
CUST-1731,2025-12-29,Startup (Monthly),5000,0,62.5,1,0
CUST-1732,2023-06-24,Enterprise (Annual),25000,1,62.7,30,0
CUST-1733,2024-03-17,Startup (Monthly),5000,1,62.6,4,1
CUST-1734,2025-05-07,Startup (Monthly),5000,0,87.5,7,0
CUST-1735,2024-02-01,Startup (Monthly),5000,3,29.5,2,1
CUST-1736,2023-09-15,Enterprise (Annual),25000,2,67.5,27,0
CUST-1737,2025-09-28,Startup (Monthly),5000,2,66.7,3,0
CUST-1738,2025-02-17,Startup (Monthly),5000,3,42.6,1,1
CUST-1739,2025-07-06,Startup (Monthly),5000,3,57.8,5,0
CUST-1740,2024-09-22,Startup (Monthly),5000,1,57.7,2,1
CUST-1741,2023-08-14,Startup (Monthly),5000,3,63.8,6,1
CUST-1742,2024-07-09,Startup (Monthly),5000,2,58.2,18,0
CUST-1743,2025-03-13,Startup (Monthly),5000,2,38.0,9,0
CUST-1744,2023-08-16,Startup (Monthly),5000,1,92.5,28,0
CUST-1745,2024-05-27,Startup (Monthly),5000,1,87.6,7,1
CUST-1746,2024-09-05,Enterprise (Annual),25000,3,68.9,16,0
CUST-1747,2024-05-30,Enterprise (Annual),25000,2,71.2,19,0
CUST-1748,2023-09-23,Startup (Monthly),5000,2,0.0,1,1
CUST-1749,2023-08-17,Enterprise (Annual),25000,1,92.9,28,0
CUST-1750,2023-07-13,Startup (Monthly),5000,4,46.3,7,1
CUST-1751,2025-01-14,Startup (Monthly),5000,4,66.7,11,1
CUST-1752,2025-08-06,Startup (Monthly),5000,2,63.6,4,0
CUST-1753,2025-09-21,Startup (Monthly),5000,3,40.9,1,1
CUST-1754,2023-03-28,Startup (Monthly),5000,4,53.6,13,1
CUST-1755,2023-09-20,Enterprise (Annual),25000,0,47.8,27,0
CUST-1756,2023-05-29,Enterprise (Annual),25000,1,50.4,31,0
CUST-1757,2023-06-23,Startup (Monthly),5000,1,80.0,1,1
CUST-1758,2023-09-28,Enterprise (Annual),25000,1,67.7,27,0
CUST-1759,2024-10-21,Startup (Monthly),5000,0,40.0,14,0
CUST-1760,2023-02-19,Startup (Monthly),5000,8,50.6,1,1
CUST-1761,2025-07-29,Enterprise (Annual),25000,3,54.9,5,0
CUST-1762,2024-02-21,Startup (Monthly),5000,3,60.1,14,1
CUST-1763,2025-06-14,Startup (Monthly),5000,4,65.6,1,1
CUST-1764,2025-02-20,Startup (Monthly),5000,0,56.9,3,1
CUST-1765,2023-03-19,Startup (Monthly),5000,1,80.5,1,1
